77,5,51625,1
84,3,50005,1
76,4,64065,1
82,1,64159,1
80,1,64789,1
81,5,81911,1
85,3,81410,1
88,6,87063,1
86,6,91527,1
89,3,91927,1
87,7,91446,1
79,9,121653,1
78,8,124150,1
83,9,123079,1
95,1,44402,1
96,1,57844,1
91,4,62511,1
92,4,74890,1
101,2,75257,1
90,10,180109,1
103,2,86396,1
93,5,90011,1
94,5,109842,1
98,11,130559,1
97,6,147142,1
102,10,150072,1
104,9,152189,1
100,6,167811,1
99,12,166611,1
115,7,56299,1
107,7,64463,1
105,12,198266,1
119,7,74129,1
110,7,85355,1
118,4,103710,1
120,4,132630,1
109,5,145972,1
111,5,150565,1
113,8,151731,1
108,10,149484,1
112,5,174844,1
114,5,186329,1
106,10,175961,1
131,1,75893,1
132,1,74348,1
121,2,86242,1
123,2,87825,1
116,11,191724,1
126,8,94088,1
117,5,258589,1
134,5,150058,1
128,5,155086,1
124,10,152797,1
122,10,168690,1
127,6,189358,1
125,12,193107,1
149,7,75074,1
129,11,194744,1
142,1,99160,1
141,1,98337,1
147,1,95720,1
144,4,102536,1
139,8,105793,1
148,2,118377,1
138,5,140072,1
150,5,140148,1
137,6,156707,1
135,3,272358,1
133,9,262347,1
143,3,182978,1
146,11,172369,1
130,6,323255,1
140,9,196747,1
145,9,196340,1
136,12,223190,1
平均,,130243.3333,
中位,,123079,
最小值,,44402,
最大值,,323255,
下四分位,,85798.5,
上四分位,,168250.5,
